varSource,DAM_NAME,varMaterial,sintYearCommissioned,decCrestElevation,decCrestLength,decHeight,decCapacity,LATITUDE_DD,LONGITUDE_DD,,,OWNERSHIP,Maj_Upgrad,Structure,Start Construction,Turbine Generations ,Spillways,Intake Gates,Powerhouse length (m),
WSA ,,,,,,0.7,,49.30358817,-109.3442742,,,CAN GOVT PFRA,,,,,,,,
WSA ,,,,,,,,53.63968576,-109.9562841,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,1.1,,52.83281228,-105.1443952,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,50.93347704,-104.2614504,,,TOWN CUPAR,,,,,,,,
WSA ,,Earthen,,,,4.6,,50.94488653,-104.3518765,,,RM CUPAR,,,,,,,,
WSA ,,,,,,,,50.81890017,-107.7874677,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,51.41225699,-108.8101113,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,51.61648253,-109.8836499,,,PRIVATE,,,,,,,,
WSA ,,,,,,2.2,,51.67539137,-109.9724687,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,7.3,,50.97702377,-107.1347055,,,RM CANAAN,,,,,,,,
WSA ,,,,,,,,50.94222165,-107.1831411,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,50.85430642,-107.0400355,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,51.88515426,-109.7831822,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,52.03092261,-109.3914262,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,2.8,,53.3678733,-109.997489,,,PRIVATE,,,,,,,,
WSA ,,,,,,11.9,,51.03511892,-107.1133461,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,2.9,,52.3175708,-109.941772,,,TOWN MACKLIN,,,,,,,,
WSA ,,,,,,2.3,,49.20348991,-103.2372146,,,WATER SECURITY AGENCY,,,,,,,,
WSA ,,,,,,2.7,,49.20799803,-103.2319412,,,WATER SECURITY AGENCY,,,,,,,,
WSA ,,,,,,2.1,,49.20007156,-103.2072884,,,WATER SECURITY AGENCY,,,,,,,,
WSA ,,Earthen,,,,2.5,,49.20574117,-103.2010722,,,WATER SECURITY AGENCY,,,,,,,,
WSA ,,Earthen,,,,6.4,,51.36934208,-107.0078506,,,PRIVATE,,,,,,,,
WSA ,,,,,,2,,49.52674444,-107.6472549,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,50.58902141,-107.3929191,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,51.87176934,-109.1542591,,,PRIVATE,,,,,,,,
WSA ,,,,,,2.6,,52.68608175,-106.8954868,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,2.2,,54.08209945,-109.2012259,,,WATER SECURITY AGENCY,,,,,,,,
WSA ,,,,,,,,49.1107274,-107.0276033,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,49.40711955,-107.0685067,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,4,,49.05158785,-107.199743,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.00961766,-106.9462313,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.47041938,-107.1574999,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.30928574,-107.0777153,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.10250862,-107.0262243,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.04765415,-107.05544,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,49.40786942,-107.3577575,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.3287243,-107.0680275,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.0466368,-106.8892188,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.09632205,-107.0458947,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.01805481,-107.2920065,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.10714163,-107.0134785,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.27878427,-107.0144646,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.18103212,-107.2524018,,,SASK GOVT AGRICULTURE,,,,,,,,
WSA ,,,,,,,,49.00282526,-107.2808634,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.09462301,-107.013622,,,PRIVATE,,,,,,,,
WSA ,,,,,,2.7,,49.65519589,-109.4021666,,,CYPRESS CATTLE CO,,,,,,,,
WSA ,,,,,,,,49.77597292,-109.7834095,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.53939381,-109.4918532,,,CYPRESS CATTLE CO,,,,,,,,
WSA ,,Earthen,,,,,,49.45168269,-109.9374158,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,1.8,,49.56361948,-109.6148933,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.85771965,-109.3155371,,,PRIVATE,,,,,,,,
WSA ,,,,,,2.3,,49.88421665,-109.7874818,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.87146464,-109.3226885,,,PRIVATE,,,,,,,,
WSA ,,,,,,3.1,,49.88350331,-109.3669146,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.82428099,-109.6950675,,,PRIVATE,,,,,,,,
WSA ,,,,,,3.7,,49.53690505,-109.7105357,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,49.82511705,-109.545082,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,49.54671821,-109.7688736,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.44128318,-109.8432476,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.57407483,-109.4593694,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,49.8135824,-109.8226073,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,3.2,,49.95350494,-109.2337135,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.56205332,-109.5645203,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,49.5971593,-109.702981,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,49.83887063,-109.7632025,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.8093497,-109.1938896,,,PRIVATE,,,,,,,,
WSA ,,,,,,3.4,,49.83209377,-109.8033371,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,53.63312151,-109.6942164,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,51.49872772,-109.8462871,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,5,,53.39018566,-108.946742,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,3.4,,51.88729453,-109.0825059,,,CAN GOVT PFRA,,,,,,,,
WSA ,,,,,,2,,51.02345137,-109.4442825,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,50.46905153,-107.6666126,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,50.4698579,-107.680981,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,10.4,,50.21944808,-107.2615728,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.10601027,-107.6112385,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,49.03697246,-107.6975137,,,CAN GOVT PFRA,,,,,,,,
WSA ,,Earthen,,,,,,49.00403678,-107.6634881,,,CAN GOVT PFRA,,,,,,,,
WSA ,,,,,,,,49.14698969,-107.7465733,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,5.4,,49.04930763,-107.741735,,,CAN GOVT PFRA,,,,,,,,
WSA ,,Earthen,,,,5.3,,49.06191231,-107.7295561,,,CAN GOVT PFRA,,,,,,,,
WSA ,,Earthen,,,,9,,49.12332072,-107.8077135,,,RM VAL MARIE,,,,,,,,
WSA ,,Earthen,,,,4.5,,50.35040301,-109.3491318,,,(Ind.) SASK MINERALS-DICKINSON MINE,,,,,,,,
WSA ,,Earthen,,,,5,,50.36354526,-109.3651115,,,(Ind.) SASK MINERALS-DICKINSON MINE,,,,,,,,
WSA ,,,,,,,,50.78440154,-107.7317354,,,SASK GOVT AGRICULTURE,,,,,,,,
WSA ,,,,,,,,50.75383019,-107.6081932,,,SASK GOVT AGRICULTURE,,,,,,,,
WSA ,,,,,,,,50.79130371,-107.6275505,,,SASK GOVT AGRICULTURE,,,,,,,,
WSA ,,,,,,,,50.78212117,-107.6616432,,,SASK GOVT AGRICULTURE,,,,,,,,
WSA ,,,,,,,,50.77868885,-107.6820112,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,49.87758624,-107.5777206,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,7.1,,50.69529348,-105.6027073,,,MAXCOR FARMS LTD,,,,,,,,
WSA ,,Earthen,,,,1.2,,49.3526695,-104.0263099,,,CAN GOVT PFRA,,,,,,,,
WSA ,,,,,,,,49.46743853,-106.0501228,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,50.0643602,-105.4746253,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.97712411,-105.4147451,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,49.88267395,-106.101286,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,52.55514614,-104.3230892,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,1.1,,49.93605343,-101.760821,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,,,49.36374597,-106.992458,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.21768438,-106.8839176,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,51.36042662,-105.884724,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,7.4,,49.81851792,-109.443149,,,CAN GOVT PFRA,,,,,,,,
WSA ,,,,,,,,49.05985052,-107.0973655,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,51.41969253,-108.379206,,,RM PLEASANT VALLEY,,,,,,,,
WSA ,,,,,,3.7,,49.32320703,-104.7353966,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,6,,49.72619117,-107.1199096,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,4.4,,51.26366192,-108.0417907,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,51.26438478,-102.6103305,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,4.3,,49.60734791,-107.4103516,,,MCKENZIE FARMS LTD,,,,,,,,
WSA ,,,,,,3,,50.29292476,-109.8865802,,,(Other) REGIONAL PARK MCLAREN LAK,,,,,,,,
WSA ,,,,,,,,53.25605746,-109.4059978,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,50.55931479,-104.1223557,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,7.4,,49.94454059,-108.4212191,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,49.54503604,-102.4105372,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,51.31618328,-102.8580649,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,51.70473202,-105.9962212,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,51.94750904,-107.7156585,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,53.47804115,-109.4879469,,,C & D A A,,,,,,,,
WSA ,,,,,,4.3,,54.12950691,-108.4107634,,,TOWN MEADOW LAKE,,,,,,,,
WSA ,,,,,,,,50.33450258,-109.9531962,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,2.4,,53.03590218,-107.2304928,,,CAN GOVT PFRA,,,,,,,,
WSA ,,Earthen,,,,4.9,,52.9884022,-107.6775696,,,RM MEETING LAKE,,,,,,,,
WSA ,,,,,,3.4,,53.95253983,-107.9377992,,,CAN PAC RWY,,,,,,,,
WSA ,,,,,,,,49.70725103,-106.4410619,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.87345617,-101.7750277,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,8.2,,52.86341323,-104.5745675,,,CITY MELFORT,,,,,,,,
WSA ,,,,,,,,50.909112,-107.928663,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,49.10000418,-104.660842,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,50.06580863,-109.3979962,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,3.7,,49.42888526,-107.3999915,,,PRIVATE,,,,,,,,
WSA ,,,,,,2.6,,52.55399313,-103.7369148,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,50.8761449,-107.8193576,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,6.8,,49.52724695,-109.7912278,,,PRIVATE,,,,,,,,
WSA ,,,,,,2.4,,52.54813493,-105.9993776,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,6.1,,49.40453914,-109.9839919,,,CAN GOVT PFRA,,,,,,,,
WSA ,,,,,,,,52.34739501,-108.834955,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,52.54015769,-105.2209512,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,51.92259278,-104.1825196,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,1.8,,49.05536318,-106.3398136,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,53.27812345,-107.3060728,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,49.83369883,-104.4768567,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,50.39855939,-109.0891508,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,5.2,,51.71552798,-108.0948815,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.13045077,-104.507615,,,RM SURPRISE VALLEY,,,,,,,,
WSA ,,,,,,0.5,,49.22530521,-104.6976414,,,PRIVATE,,,,,,,,
WSA ,,,,,,4.9,,49.18339418,-104.6031698,,,RM SURPRISE VALLEY,,,,,,,,
WSA ,,Earthen,,,,6.1,,49.16361542,-104.6787376,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,5.2,,49.23216438,-104.775325,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.12191845,-104.73363,,,PRIVATE,,,,,,,,
WSA ,,,,,,2.3,,52.82303893,-103.3046274,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,1.7,,50.11025566,-108.3650944,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,,,49.07527166,-107.6860971,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,2.4,,50.20757899,-103.5110367,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,14.1,,50.20301509,-103.4288339,,,VILLAGE MONTMARTRE,,,,,,,,
WSA ,,Earthen,,,,,,50.32526299,-105.5090609,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,50.08478992,-106.3221626,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,8,,50.21311469,-105.3757066,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,50.17146855,-105.7467282,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,50.22028339,-105.3772879,,,PRIVATE,,,,,,,,
WSA ,,Concrete; Timber,,,,6.9,,50.38922718,-105.5266038,,,CAN PAC RWY,,,,,,,,
WSA ,,Earthen,,,,3.1,,49.87812211,-104.3991928,,,UNDETERMINED,,,,,,,,
WSA ,,Earthen,,,,5.2,,49.89125719,-103.0319399,,,WATER SECURITY AGENCY,,,,,,,,
WSA ,,Earthen,,,,14.8,,49.03300395,-105.4343141,,,SASK POWER  CORP,,,,,,,,
WSA ,,,,,,,,51.64188092,-104.6477883,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,4.7,,50.4760496,-106.9605266,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,50.34209148,-106.0391085,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,54.1438947,-109.6097123,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,1.4,,49.86195604,-105.9699312,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,49.90948313,-105.9788403,,,PRIVATE,,,,,,,,
WSA ,,,,,,3.1,,49.98156182,-106.2101488,,,(Other) GLAD TIDINGS BIBLE CAMP,,,,,,,,
WSA ,,Earthen,,,,5.7,,52.19173531,-104.9890763,,,(Other) ST BENEDICT ORDER O,,,,,,,,
WSA ,,,,,,2.4,,52.18303971,-104.9836098,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,2.8,,51.06543369,-105.9507072,,,RM CRAIK,,,,,,,,
WSA ,,,,,,,,49.54446433,-108.3439348,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,4,,49.190633,-109.5298005,,,CAN GOVT PFRA,,,,,,,,
WSA ,,,,,,,,53.28666984,-109.8978075,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,51.3592023,-102.7930016,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,8,,50.19062781,-107.306272,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,52.73597893,-108.5747309,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,14.3,,49.60943873,-105.8433264,,,TOWN ASSINIBOIA,,,,,,,,
WSA ,,Earthen,,,,2.7,,51.69304669,-103.1654499,,,RM INVERMAY,,,,,,,,
WSA ,,Earthen,,,,6.6,,51.11286183,-109.0215832,,,CAN GOVT PFRA,,,,,,,,
WSA ,,,,,,,,51.10778083,-109.0288703,,,CAN GOVT PFRA,,,,,,,,
WSA ,,Earthen,,,,,,51.60339641,-103.8532731,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,1.7,,49.85819207,-105.7038195,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,53.18853645,-108.2625946,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,52.82599913,-108.2984418,,,PRIVATE,,,,,,,,
WSA ,,,,,,2.7,,53.44772837,-107.3798979,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,23,,53.42091088,-109.9631109,,,WATER SECURITY AGENCY,,,,,,,,
WSA ,,,,,,3.7,,52.42540813,-103.6983632,,,(Other) NUT LAKE WSA,,,,,,,,
WSA ,,,,,,,,52.22146957,-103.3777963,,,PRIVATE,,,,,,,,
WSA ,,,,,,5.1,,49.59490657,-108.191932,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.74609152,-104.9537623,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.68657818,-104.7657953,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.54787611,-104.9310391,,,PRIVATE,,,,,,,,
WSA ,,,,,,2.1,,49.53095939,-104.9141148,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,49.50290736,-104.9573125,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,52.86067983,-103.7424075,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.63783311,-105.9874358,,,TOWN ASSINIBOIA,,,,,,,,
WSA ,,,,,,,,54.10727458,-108.762438,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,2.5,,54.06011426,-108.766691,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,2,,51.98135967,-107.1353189,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,4.6,,49.58088445,-104.3903385,,,PRIVATE,,,,,,,,
WSA ,,,,,,5.2,,49.290314,-106.4025218,,,PRIVATE,,,,,,,,
WSA ,,,,,,2.1,,51.76295679,-108.5442267,,,WATER SECURITY AGENCY,,,,,,,,
WSA ,,Earthen,,,,9.1,,50.90367717,-106.5377895,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.05808003,-107.9153987,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,49.06708399,-107.8966324,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.02247818,-107.9508422,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.03326794,-107.8749666,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.85166291,-105.3879402,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,6.9,,49.16273024,-103.8167515,,,RM SOURIS VALLEY,,,,,,,,
WSA ,,,,,,,,51.60167077,-106.738055,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,51.4547064,-107.3696438,,,HERMAN ENTERPRISES LTD.,,,,,,,,
WSA ,,Earthen,,,,7.3,,49.01259699,-102.2596849,,,RM ENNISKILLEN,,,,,,,,
WSA ,,Earthen,,,,5.2,,49.21515289,-102.1710068,,,TOWN OXBOW,,,,,,,,
WSA ,,,,,,7.6,,52.69650105,-108.2596723,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,50.41052568,-102.617655,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,50.40194605,-102.6084836,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,52.84380878,-109.8639046,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,49.94176705,-107.4679412,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.99098862,-107.4220211,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.95104773,-107.4426469,,,FRASER FARMS LTD,,,,,,,,
WSA ,,Earthen,,,,8.2,,49.94006371,-107.4402396,,,RM WHISKA CREEK,,,,,,,,
WSA ,,,,,,,,49.7714129,-104.5499154,,,RM NORTON,,,,,,,,
WSA ,,Earthen,,,,5.8,,49.65380196,-104.6851284,,,UNDETERMINED,,,,,,,,
WSA ,,,,,,,,53.60761272,-109.6382538,,,RM FRENCHMAN BUTTE,,,,,,,,
WSA ,,,,,,1.1,,50.50946241,-106.4359028,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,50.3747239,-106.3091577,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,50.49450232,-106.3892203,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,9.5,,50.44731395,-106.2628165,,,RM WHEATLANDS,,,,,,,,
WSA ,,,,,,,,51.42607419,-103.3082799,,,PRIVATE,,,,,,,,
WSA ,,,,,,0.5,,52.54813493,-105.9993776,,,SASK WILDLIFE FEDERATION,,,,,,,,
WSA ,,Earthen,,,,3.4,,50.38493713,-105.3844549,,,UNDETERMINED,,,,,,,,
WSA ,,,,,,,,51.98501648,-103.9698079,,,SASK WILDLIFE FEDERATION,,,,,,,,
WSA ,,,,,,1.1,,52.71437947,-104.7104293,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,1.2,,52.68932318,-104.7157873,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,52.14381716,-106.3306165,,,POTASH CO OF AMERICA,,,,,,,,
WSA ,,,,,,,,50.13978668,-102.9242064,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,50.11340726,-103.0642203,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,51.67366025,-104.6610223,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,50.5685336,-106.0447537,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,50.57497709,-106.0561002,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,7,,50.48007776,-105.9195543,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,0.6,,50.17123,-103.3852862,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,1.1,,49.76477579,-109.3427072,,,PRIVATE,,,,,,,,
WSA ,,,,,,1.6,,53.05640067,-104.6193447,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,51.4672193,-104.9030464,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,49.74926699,-108.0194084,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,49.64729843,-108.3380664,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,49.66018637,-108.3356755,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,8.2,,50.79028846,-103.2077289,,,CAN GOVT PFRA,,,,,,,,
WSA ,,,,,,,,49.828817,-109.119378,,,PRIVATE,,,,,,,,
WSA ,,,,,,12.4,,49.84299693,-109.0507908,,,PRIVATE,,,,,,,,
WSA ,,,,,,3.2,,50.01901108,-109.1201475,,,THE 76 GRAZING CO-OP LTD,,,,,,,,
WSA ,,,,,,2.1,,49.92659453,-108.9382185,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,11.8,,49.84136212,-109.0415858,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,8.4,,49.81696204,-109.1054233,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.98321437,-109.1211827,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,1.2,,51.90205117,-106.7918892,,,WATER SECURITY AGENCY,,,,,,,,
WSA ,,,,,,1.7,,49.56794119,-109.6367851,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Timber,,,,1.8,,49.67025023,-106.7444261,,,C & D A A,,,,,,,,
WSA ,,Earthen,,,,13.7,,50.04831369,-101.6903375,,,TOWN MOOSOMIN,,,,,,,,
WSA ,,Earthen,,,,3.7,,50.22465205,-102.4277061,,,RM KINGSLEY,,,,,,,,
WSA ,,,,,,,,51.22781733,-108.4088879,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,53.93316369,-109.1672441,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,53.92139987,-109.2155648,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,53.90431978,-109.2109063,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,52.97917769,-107.7706247,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,52.97704127,-107.7839339,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,52.19249503,-103.9853096,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,,49.49610901,-107.5218778,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.53234447,-107.6129569,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,49.54192414,-107.5525525,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.86282297,-107.673104,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,49.85002966,-107.660166,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.71702075,-107.5476447,,,PRIVATE,,,,,,,,
WSA ,,,,,,,,49.47681957,-107.3917684,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,,49.45108247,-107.4945966,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,9.3,,49.56590844,-107.4666613,,,PRIVATE,,,,,,,,
WSA ,,,,,,5,,49.20742295,-105.4378093,,,(Ind.) LUSCAR LTD,,,,,,,,
WSA ,,,,,,6,,49.25778,-105.5086369,,,(Ind.) LUSCAR LTD,,,,,,,,
WSA ,,,,,,,,49.63606497,-108.2901514,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,0.9,,52.69790576,-105.1238603,,,DUCKS UNLIMITED CANADA,,,,,,,,
